,idf_weights
upn,7.215107973463843
upped,7.908255154023788
uppedity,7.908255154023788
upper,5.167415130098587
upper-class,6.991964422149633
upper-crust,7.502790045915623
uppers,7.502790045915623
upping,7.502790045915623
uppity,7.502790045915623
upright,7.215107973463843
uprising,7.908255154023788
uprisings,7.908255154023788
uproar,7.215107973463843
uproarious,7.215107973463843
uproariously,6.809642865355678
uprooting,7.908255154023788
uprorously,7.908255154023788
ups,5.828813612343952
ups-and-downs,7.908255154023788
upscale,7.215107973463843
upset,5.167415130098587
upsets,7.502790045915623
upsetting,6.65549218552842
upside,5.656963355417293
upside-down,7.215107973463843
upstage,7.908255154023788
upstaged,6.65549218552842
upstages,7.215107973463843
upstaging,7.908255154023788
upstairs,6.2988172415896875
upstanding,7.908255154023788
upstart,7.215107973463843
upstate,7.215107973463843
upsurge,7.908255154023788
upteenth,7.908255154023788
uptight,5.768188990527517
uptown,7.908255154023788
upwardly,7.908255154023788
upwardly-mobile,7.908255154023788
upwards,7.215107973463843
ur-reality,7.908255154023788
urban,4.751254732873675
urban-legendary,7.908255154023788
urbaniak,7.908255154023788
urbanite,7.908255154023788
urbanites,7.908255154023788
urbano,7.908255154023788
urgayle,7.908255154023788
urge,5.465908118654584
urged,6.991964422149633
urgencies,7.908255154023788
urgency,5.828813612343952
urgent,7.502790045915623
urgently,7.908255154023788
urges,6.203507061785363
urging,6.65549218552842
urinal,7.908255154023788
urinals,7.908255154023788
urinary,7.908255154023788
urinate,7.215107973463843
urinates,7.215107973463843
urinating,7.502790045915623
urine,6.991964422149633
urine-stained,7.908255154023788
urkel,7.502790045915623
url,7.908255154023788
urn,7.908255154023788
ursula,7.502790045915623
us-mexico,7.908255154023788
us-they,7.908255154023788
usa,5.711030576687569
usaf,7.908255154023788
usage,6.1164956847957335
usda,7.908255154023788
use,2.8053445838183615
used,2.8810905579763215
used-up,7.908255154023788
useful,6.036452977122197
usefulness,7.908255154023788
useless,5.200204952921578
user,6.809642865355678
user-friendly,7.502790045915623
users,7.502790045915623
uses,3.4481107400859545
usher,7.215107973463843
ushered,6.991964422149633
ushers,7.908255154023788
using,3.4366163606602194
ussr,7.502790045915623
ustinov,6.991964422149633
usual,3.6041900608196182
usually,3.308097509859241
usually-splendid,7.908255154023788
usurp,7.908255154023788
usurped,7.215107973463843
usurper,7.908255154023788
ut,7.908255154023788
uta,7.908255154023788
utah,6.809642865355678
ute,7.908255154023788
utilised,7.908255154023788
utilising,7.502790045915623
utility,7.502790045915623
utilize,5.9623450049684745
utilized,6.809642865355678
utilizes,6.2988172415896875
utilizing,5.893352133481524
utlizes,7.908255154023788
utmost,6.991964422149633
utopia,6.521960792903897
utopia-gone-awry,7.908255154023788
utopian,7.502790045915623
utter,4.912522880469798
utterance,7.908255154023788
utterances,7.908255154023788
uttered,5.893352133481524
uttering,6.521960792903897
utterly,4.297337241379564
utterly-pointless,7.908255154023788
utters,6.203507061785363
uuuhhmmm,7.908255154023788
uuuhmm,7.908255154023788
uuuuuuggggggglllllllyyyyy,7.908255154023788
uv,7.908255154023788
uvula,7.908255154023788
uzi-firing,7.908255154023788
v,5.465908118654584
va-va-va-voom,7.908255154023788
vacances,7.908255154023788
vacancy,7.908255154023788
vacano,7.908255154023788
vacant,6.1164956847957335
vacation,5.0178833961276235
vacationers,7.908255154023788
vacationing,7.215107973463843
vaccaro,7.502790045915623
vaccinated,7.908255154023788
vaccine,7.908255154023788
vacillating,7.908255154023788
vacuous,6.1164956847957335
vacuum,6.991964422149633
vacuumed,7.908255154023788
vadar,7.908255154023788
vader,5.768188990527517
vadis,7.908255154023788
vaginal,7.502790045915623
vagrant,7.908255154023788
vagrants,7.908255154023788
vague,5.382526509715532
vaguely,5.269197824408529
vaguest,7.502790045915623
vah-vah-voom,7.908255154023788
vail,7.502790045915623
vailwhere,7.908255154023788
vaild,7.908255154023788
vain,5.828813612343952
vainly,7.908255154023788
val,5.510359881225417
valderrama,7.908255154023788
valdez,7.908255154023788
valek,6.65549218552842
valencia,7.908255154023788
valenti,7.908255154023788
valentin,7.908255154023788
valentina,7.502790045915623
valentine,6.521960792903897
valentine_,7.908255154023788
valentines,7.908255154023788
valeria,7.502790045915623
valerie,6.404177757247514
valet,7.502790045915623
valiant,6.809642865355678
valiantly,7.502790045915623
valid,6.203507061785363
validates,7.908255154023788
validating,7.908255154023788
validation,7.502790045915623
validity,7.502790045915623
valjean,7.215107973463843
valkenburgh,7.908255154023788
valkyries,7.908255154023788
vallejo,7.908255154023788
valletta,7.908255154023788
valley,5.828813612343952
valleys,7.215107973463843
valli,7.502790045915623
vallick,7.908255154023788
valmont,7.502790045915623
valor,7.908255154023788
valour,7.908255154023788
valuable,5.768188990527517
valuables,7.908255154023788
value,4.396709715192767
valued,7.908255154023788
values,4.594069149351263
vamires,7.908255154023788
vamp,6.991964422149633
vamping,7.908255154023788
vampira,7.908255154023788
vampire,5.104894773117253
vampire-fest,7.908255154023788
vampire-films,7.502790045915623
vampires,5.423348504235788
vampires_,7.908255154023788
vampiric,7.502790045915623
vampirism,7.908255154023788
vamps,6.991964422149633
vampy,7.908255154023788
vampyre,7.908255154023788
van,3.9666733463540975
van-damme,7.502790045915623
vance,7.502790045915623
vancouver,6.65549218552842
vandalism,7.908255154023788
vandalizing,7.908255154023788
vander,7.908255154023788
vandercave,7.908255154023788
vandernoot,7.908255154023788
vanessa,5.828813612343952
vanguard,7.908255154023788
vanilla,7.908255154023788
vanish,6.404177757247514
vanished,6.521960792903897
vanishes,6.991964422149633
vanishing,6.404177757247514
vanities,7.215107973463843
vanity,5.768188990527517
vanna,7.908255154023788
vannesa,7.908255154023788
vanni,7.908255154023788
vanquish,7.908255154023788
vanquished,7.908255154023788
vans,7.215107973463843
vansihes,7.908255154023788
vantage,7.908255154023788
vantages,7.908255154023788
vanzant,7.908255154023788
vapid,6.2988172415896875
vapidly,7.908255154023788
vapor,7.908255154023788
vaporize,7.908255154023788
vaporized,7.908255154023788
vapors,7.908255154023788
var,7.502790045915623
varden,7.908255154023788
varela,7.908255154023788
vargas,7.908255154023788
variable,7.215107973463843
variant,6.991964422149633
variants,7.908255154023788
variation,5.605670061029742
variations,6.036452977122197
varied,6.65549218552842
varies,6.809642865355678
varieties,7.908255154023788
variety,4.817212700665472
various,3.7035625346328223
varley,7.908255154023788
varney,7.215107973463843
varsity,5.828813612343952
vartan,7.502790045915623
vary,6.809642865355678
varying,5.893352133481524
vasquez,7.502790045915623
vassili,7.908255154023788
vast,5.167415130098587
vastly,6.1164956847957335
vastness,7.908255154023788
vat,7.502790045915623
vatican,6.65549218552842
vatican-sponsored,7.908255154023788
vaudeville,7.502790045915623
vaudevillian,7.908255154023788
vaughan,7.502790045915623
vaughn,6.203507061785363
vaughns,7.908255154023788
vaulerbility,7.908255154023788
vaulerble,7.908255154023788
vault,6.036452977122197
vaults,6.991964422149633
vaus,7.908255154023788
vc,7.908255154023788
vci,7.908255154023788
vcr,6.521960792903897
vcrs,7.908255154023788
ve,5.9623450049684745
veer,6.809642865355678
veered,7.908255154023788
veering,7.502790045915623
veers,6.404177757247514
vega,6.203507061785363
vegans,7.908255154023788
vegas,4.689379329155587
vegas-based,7.502790045915623
vegas-style,7.908255154023788
vegetable,7.215107973463843
vegetables,7.502790045915623
vegetarian,7.908255154023788
vegetarianism,7.908255154023788
vegetative,7.908255154023788
veggie,7.908255154023788
vehemence,7.908255154023788
vehemently,7.908255154023788
vehicle,4.507057772361633
vehicles,5.382526509715532
vehicular,7.908255154023788
veidt,7.908255154023788
veil,7.908255154023788
veiled,7.215107973463843
vein,5.9623450049684745
veinotte,7.908255154023788
veins,6.65549218552842
veiny,7.215107973463843
vela,7.908255154023788
velda,7.908255154023788
velicorapters,7.908255154023788
velma,7.908255154023788
velociraptor,7.908255154023788
velocity,7.215107973463843
veloz,7.502790045915623
velvet,5.556879896860311
venable,7.908255154023788
venality,7.908255154023788
vendela,7.502790045915623
vendetta,7.502790045915623
vending,7.908255154023788
vendor,7.215107973463843
veneer,6.521960792903897
venerable,6.521960792903897
venerated,7.908255154023788
venereal,7.908255154023788
venetian,7.908255154023788
venetian-looking,7.908255154023788
vengeance,5.605670061029742
vengeful,6.521960792903897
venice,6.203507061785363
venier,7.908255154023788
venkman,7.908255154023788
venna,7.908255154023788
venner,7.908255154023788
venom,7.502790045915623
venom8,7.908255154023788
venomous,7.502790045915623
venora,6.809642865355678
vent,7.215107973463843
ventilation,7.908255154023788
venting,7.215107973463843
ventricle,7.908255154023788
ventriloquist,7.908255154023788
vents,7.908255154023788
ventura,6.1164956847957335
ventura-ish,7.908255154023788
ventura-style,7.908255154023788
venture,5.305565468579404
ventured,7.908255154023788
ventures,6.1164956847957335
venturing,6.809642865355678
venue,7.215107973463843
vera,6.521960792903897
veracity,7.502790045915623
veranda,7.908255154023788
verbal,5.465908118654584
verbalized,7.908255154023788
verbally,6.404177757247514
verbatim,7.502790045915623
verber,7.908255154023788
verbinski,7.908255154023788
verbose,7.502790045915623
verdant,7.908255154023788
verdell,7.908255154023788
verdict,6.521960792903897
verduzco,7.908255154023788
verge,5.9623450049684745
verges,7.502790045915623
vergil,7.908255154023788
verging,7.908255154023788
verhoeven,5.465908118654584
verhoven,7.215107973463843
verification,7.908255154023788
verify,6.809642865355678
verisimilitude,7.215107973463843
veritable,6.203507061785363
veritably,7.908255154023788
verite,6.991964422149633
verlaine,7.908255154023788
verma,7.908255154023788
vermin,7.908255154023788
verna,7.908255154023788
vernacular,7.502790045915623
verne,6.991964422149633
vernier,7.908255154023788
vernon,7.502790045915623
verona,7.215107973463843
veronica,5.9623450049684745
veronicca,7.908255154023788
veronique,7.908255154023788
verplanck,7.908255154023788
versa,6.404177757247514
versatile,6.2988172415896875
versatility,7.502790045915623
verse,6.991964422149633
version,3.2638642548824155
versions,5.556879896860311
versus,5.768188990527517
vertical,6.991964422149633
vertiginous,7.908255154023788
vertigo,6.65549218552842
veruca,7.908255154023788
verve,7.502790045915623
vesco,7.908255154023788
vessel,5.711030576687569
vessels,7.502790045915623
vessey,7.502790045915623
vest,7.215107973463843
vestern,7.908255154023788
vestiges,7.908255154023788
vestments,7.908255154023788
vests,7.908255154023788
vet,6.521960792903897
veteran,4.381894629407627
veterans,6.203507061785363
veterinarian,7.215107973463843
veterinary,7.908255154023788
vetern,7.908255154023788
vets,7.908255154023788
vetter,7.908255154023788
vexatious,7.908255154023788
vexatiousness,7.908255154023788
vexing,7.502790045915623
vh-1,7.908255154023788
vh1,6.991964422149633
vh1/vogue,7.908255154023788
vhf,7.908255154023788
vhs,6.521960792903897
vi,7.215107973463843
viability,7.908255154023788
viable,6.991964422149633
vianne,7.908255154023788
viard,7.908255154023788
vibe,7.215107973463843
vibrance,7.502790045915623
vibrancy,6.991964422149633
vibrant,5.605670061029742
vibrantly-acted,7.908255154023788
vibrate,7.502790045915623
vibrates,7.908255154023788
vibrating,7.908255154023788
vibrations,7.215107973463843
vic,6.991964422149633
vicar,7.908255154023788
vicarious,7.215107973463843
vicariously,7.908255154023788
vicars,7.908255154023788
vice,5.510359881225417
vice-president,7.215107973463843
vice-presidential,7.908255154023788
vice-versa,7.502790045915623
vicellous,7.502790045915623
vicent,7.908255154023788
viceroy,7.908255154023788
vices,7.502790045915623
viceversa,7.908255154023788
vichy,7.908255154023788
vicinity,7.908255154023788
vicious,4.9904844219395095
viciously,6.521960792903897
viciousness,7.908255154023788
vicki,6.991964422149633
vickie,7.502790045915623
vicky,7.502790045915623
victim,4.047525442983193
victim/potential,7.908255154023788
victimisation,7.908255154023788
victimize,7.908255154023788
victimized,7.502790045915623
victimizer,7.908255154023788
victims,4.490528470410422
victoire,7.908255154023788
victor,5.656963355417293
victoria,6.036452977122197
victorian,6.809642865355678
victorian-era,7.908255154023788
victories,6.521960792903897
victorious,6.809642865355678
victoriously,7.908255154023788
victory,5.510359881225417
vida,7.908255154023788
vidal,7.502790045915623
video,3.1897562827286934
video-age,7.908255154023788
video-esque,7.908255154023788
video-game,7.908255154023788
videocam,7.908255154023788
videocameras,7.908255154023788
videocasette,7.908255154023788
videocassette,6.991964422149633
videodrome,7.502790045915623
videogames,7.908255154023788
videographer,7.908255154023788
videophones,7.908255154023788
videos,5.382526509715532
videoshelves,7.908255154023788
videotape,5.768188990527517
videotaped,7.908255154023788
videotapes,7.215107973463843
videotaping,7.502790045915623
vidnovic,7.908255154023788
vie,7.502790045915623
vieluf,7.215107973463843
vienna,7.502790045915623
vierny,7.908255154023788
vies,7.502790045915623
viet,7.502790045915623
vietnam,5.510359881225417
vietnamese,7.502790045915623
view,3.749372070664116
viewed,4.817212700665472
viewer,3.45390785777028
viewer-,7.908255154023788
viewers,3.617795712875397
viewfinder,7.908255154023788
viewing,4.13549421592915
viewings,6.036452977122197
viewpoint,6.203507061785363
viewpoints,6.991964422149633
views,5.046054273094319
vig,7.908255154023788
vigau,7.908255154023788
viggo,6.65549218552842
vigil,7.502790045915623
vigilant,7.502790045915623
vigilante,6.521960792903897
vigilantes,7.215107973463843
vignette,6.809642865355678
vignettes,6.1164956847957335
vignettes-styled,7.908255154023788
vigo,7.908255154023788
vigor,6.65549218552842
vigorous,7.502790045915623
vii,7.215107973463843
viii,7.908255154023788
viking,6.991964422149633
viking/bowling,7.908255154023788
vikings,6.991964422149633
vikram,7.908255154023788
vil,7.908255154023788
vile,6.65549218552842
vilified,7.502790045915623
villa,7.502790045915623
village,5.0178833961276235
villagers,6.809642865355678
villages,6.991964422149633
villain,3.666928401453042
villain/batman,7.908255154023788
villain/hero,7.908255154023788
villainess,7.502790045915623
villainous,5.828813612343952
villains,4.540959324037314
villainy,6.521960792903897
villalobos,7.908255154023788
villard,7.908255154023788
ville,6.991964422149633
villiage,7.908255154023788
villian,7.215107973463843
villiany,7.908255154023788
vilmos,7.908255154023788
vin,6.65549218552842
vince,5.510359881225417
vincennes,7.502790045915623
vincent,4.963816174857348
vincent/jerome,7.502790045915623
vincenzo,7.502790045915623
vinci,7.502790045915623
vindicated,7.908255154023788
vindication,7.215107973463843
vindictive,6.809642865355678
vine,7.502790045915623
vinegar,7.908255154023788
vines,7.908255154023788
vineyard,7.908255154023788
ving,5.893352133481524
vinicius,7.908255154023788
vinie,7.908255154023788
vining,7.908255154023788
vinnie,6.809642865355678
vinny,6.809642865355678
vintage,6.036452977122197
vinterberg,7.908255154023788
vinyard,7.502790045915623
vinyl,7.502790045915623
viola,7.215107973463843
violate,7.908255154023788
violated,7.215107973463843
violates,7.908255154023788
violating,7.908255154023788
violation,7.502790045915623
violations,7.502790045915623
violator,7.908255154023788
violence,3.2307643064560705
violence/gore,7.215107973463843
violent,3.856470206220483
violently,6.404177757247514
violet,7.215107973463843
violets,7.908255154023788
violin,6.2988172415896875
violin-maker,7.908255154023788
violinist,7.502790045915623
violins,7.215107973463843
vip,7.502790045915623
viper,7.502790045915623
viperous,7.908255154023788
vipers,7.908255154023788
vips,7.908255154023788
virgil,6.991964422149633
virgin,5.711030576687569
virgin/whore,7.908255154023788
virginal,6.991964422149633
virginia,6.404177757247514
virginian,7.908255154023788
virginie,7.908255154023788
virginity,6.521960792903897
virgins,7.908255154023788
virgo,7.908255154023788
virile,7.502790045915623
virility,7.908255154023788
virtual,5.556879896860311
virtual-reality,7.908255154023788
virtually,4.1240655201055265
virtue,5.893352133481524
virtues,5.711030576687569
virtuosity,7.502790045915623
virtuoso,6.521960792903897
virtuous,7.502790045915623
virulent,7.502790045915623
virus,5.423348504235788
virus-like,7.908255154023788
viruses,7.502790045915623
vis,7.908255154023788
visa,7.908255154023788
visage,7.502790045915623
visas,7.502790045915623
viscera,7.502790045915623
visceral,5.893352133481524
visconti,7.908255154023788
viscous,7.908255154023788
viscously,7.908255154023788
vishnu,7.908255154023788
visible,6.203507061785363
visibly,7.215107973463843
vision,4.540959324037314
vision-impaired,7.908255154023788
visionaries,7.502790045915623
visionary,6.521960792903897
visions,5.305565468579404
visit,4.367295829986475
visitation,7.502790045915623
visited,6.809642865355678
visiting,5.605670061029742
visitor,6.991964422149633
visitors,6.65549218552842
visits,5.305565468579404
visjnic,7.908255154023788
visnjic,7.215107973463843
visor,7.908255154023788
vista,7.502790045915623
vistas,6.991964422149633
visual,3.597456028638274
visualised,7.908255154023788
visualization,6.991964422149633
visualize,7.908255154023788
visualized,7.908255154023788
visualizing,7.908255154023788
visually,4.270668994297402
visuals,4.458267608192201
vita,7.215107973463843
vital,5.510359881225417
vitality,6.65549218552842
vitamin,7.908255154023788
vitarelli,7.908255154023788
viterelli,7.502790045915623
vito,7.502790045915623
vitriol,7.502790045915623
vitro,7.908255154023788
vitti,6.991964422149633
viv,7.908255154023788
vivacious,6.991964422149633
vivaldi,7.908255154023788
vivian,7.215107973463843
vivica,6.65549218552842
vivid,5.510359881225417
vividly,6.521960792903897
vivien,7.908255154023788
vivona,7.908255154023788
vivre,7.908255154023788
vixen,7.215107973463843
vj,7.908255154023788
vlad,7.908255154023788
vladimir,6.991964422149633
vllainous,7.908255154023788
vocabularies,7.908255154023788
vocabulary,6.404177757247514
vocal,5.711030576687569
vocalist,7.908255154023788
vocalists,7.908255154023788
vocalized,7.908255154023788
vocally,6.991964422149633
vocals,6.809642865355678
vocation,7.215107973463843
vodka,7.215107973463843
voe,7.908255154023788
voges,7.908255154023788
vogue,6.404177757247514
voice,3.507652133776971
voice-changer,7.908255154023788
voice-over,5.382526509715532
voice-overs,6.809642865355678
voiced,5.046054273094319
voiced-over,7.502790045915623
voiceover,6.2988172415896875
voiceovers,7.908255154023788
voices,4.794739844813414
voices/accents,7.908255154023788
voicework,7.502790045915623
voicing,7.502790045915623
void,6.404177757247514
voids,7.502790045915623
voight,5.510359881225417
voil,7.908255154023788
voila,7.502790045915623
voizin,7.908255154023788
volatile,6.404177757247514
volatility,7.908255154023788
volcanic,7.502790045915623
volcano,5.893352133481524
volcanoes,7.215107973463843
volcanologist,7.502790045915623
volcanos,7.908255154023788
volker,7.215107973463843
volkswagen,7.502790045915623
volley,7.908255154023788
volleyball,7.908255154023788
vols,7.908255154023788
voltage,7.908255154023788
volume,6.521960792903897
volumes,7.215107973463843
voluminous,7.502790045915623
voluntarily,7.908255154023788
voluntary,7.215107973463843
volunteer,7.502790045915623
volunteering,7.908255154023788
volunteers,7.215107973463843
voluptuous,7.502790045915623
volvo,7.908255154023788
vomit,6.65549218552842
vomit-inducing,7.908255154023788
vomiting,6.809642865355678
vomits,6.809642865355678
vomitted,7.908255154023788
vomity,7.908255154023788
von,5.9623450049684745
vondie,7.215107973463843
vonnegut,6.991964422149633
voodoo,6.65549218552842
voodoo-inspired,7.908255154023788
voodoo-like,7.908255154023788
voracious,7.502790045915623
vore,7.908255154023788
vorld,7.908255154023788
vortex,6.991964422149633
vorzon,7.908255154023788
vosloo,7.502790045915623
vota,7.908255154023788
vote,5.828813612343952
vote-pandering,7.908255154023788
voted,6.991964422149633
voters,6.991964422149633
votes,7.502790045915623
voting,7.215107973463843
vow,6.65549218552842
vowed,6.809642865355678
vowing,7.215107973463843
vows,5.768188990527517
voyage,5.605670061029742
voyager,6.991964422149633
voyages,7.908255154023788
voyeur,7.502790045915623
voyeur-next-door,7.908255154023788
voyeurism,6.809642865355678
voyeuristic,6.809642865355678
voyeuristically,7.908255154023788
voyeurs,7.215107973463843
vr,6.991964422149633
vrooshka,7.908255154023788
vs,4.963816174857348
vu,6.203507061785363
vubu,7.502790045915623
vuh,7.908255154023788
vukovich,7.908255154023788
vulcan,7.215107973463843
vulcan-like,7.908255154023788
vulgar,6.203507061785363
vulgarity,6.65549218552842
vulgarize,7.908255154023788
vulnerabilities,7.908255154023788
vulnerability,5.711030576687569
vulnerable,5.305565468579404
vulture-like,7.908255154023788
vultures,6.809642865355678
vy,7.908255154023788
vying,6.991964422149633
vylette,7.502790045915623
w,5.656963355417293
waaaaay,7.502790045915623
waaaayyyyyy,7.908255154023788
wabbit,7.908255154023788
wachowski,6.65549218552842
wachowskis,7.908255154023788
wacked-out,7.908255154023788
wackier,7.908255154023788
wackiness,7.502790045915623
wacko,7.908255154023788
wacky,5.075041809967572
wad,7.908255154023788
waddington,7.215107973463843
waddle,7.908255154023788
waddling,7.908255154023788
wade,6.65549218552842
waded,7.502790045915623
wades,7.502790045915623
wading,7.215107973463843
wading-pool,7.908255154023788
wads,7.908255154023788
wafer,7.908255154023788
wafer-thin,7.908255154023788
wafflemovies,7.908255154023788
waft,7.908255154023788
wag,6.404177757247514
wage,6.809642865355678
wager,6.65549218552842
wagered,7.908255154023788
wages,7.215107973463843
waging,6.991964422149633
wagner,6.203507061785363
wagnerian,7.908255154023788
wagon,7.502790045915623
wagon-train,7.908255154023788
wags,6.991964422149633
wah,7.215107973463843
wahlberg,5.423348504235788
wahlberg-former,7.908255154023788
wahoo,7.908255154023788
wai,7.215107973463843
waif,7.908255154023788
waikiki,7.502790045915623
wail,7.502790045915623
wailing,7.908255154023788
wails,7.215107973463843
wainwright,7.908255154023788
waist,6.65549218552842
wait,3.7811207689786963
waited,5.711030576687569
waiter,6.2988172415896875
waiter/struggling,7.908255154023788
waitering,7.908255154023788
waiting,4.016434855913161
waitress,5.305565468579404
waitresses,6.809642865355678
waits,6.1164956847957335
waittress,7.908255154023788
wake,5.23410650459726
wakefield,7.908255154023788
wakes,5.510359881225417
wakeup,7.908255154023788
waking,5.768188990527517
wal,7.908255154023788
wal-mart,7.502790045915623
wal-marts,7.908255154023788
walcott,7.502790045915623
wald,7.908255154023788
waldo,7.502790045915623
wales,7.215107973463843
walhberg,7.908255154023788
walk,4.068802841430477
walk-off,7.908255154023788
walk-on,7.502790045915623
walk-ons,7.908255154023788
walked,5.167415130098587
walken,5.768188990527517
walker,5.556879896860311
walkers,7.908255154023788
walkie,7.908255154023788
walkin,7.908255154023788
walking,4.244693507894142
walkouts,7.908255154023788
walks,4.612418288019459
walkway,7.908255154023788
wall,4.558351066749184
wall-to-wall,6.521960792903897
wallace,5.828813612343952
walled,7.502790045915623
wallenberg,7.908255154023788
waller,7.502790045915623
wallet,6.404177757247514
wallets,7.502790045915623
wallop,7.215107973463843
walloping,7.908255154023788
wallow,6.809642865355678
wallowing,7.215107973463843
wallows,7.502790045915623
wallpaper,7.215107973463843
wallpaperer,7.908255154023788
walls,5.167415130098587
wally,7.502790045915623
walnuts,7.502790045915623
walsh,5.893352133481524
walsingham,7.908255154023788
walt,5.893352133481524
walter,4.912522880469798
walters,6.809642865355678
walther,7.502790045915623
walton,7.908255154023788
waltz,6.65549218552842
waltzes,7.215107973463843
waltzing,7.908255154023788
wan,5.510359881225417
wanda,6.404177757247514
wanda_,7.908255154023788
wander,6.036452977122197
wandered,6.521960792903897
wandering,5.465908118654584
wandering-but-not-going-anywhere,7.908255154023788
wanderlust,7.908255154023788
wanderlusting,7.908255154023788
wanders,5.200204952921578
wando,7.908255154023788
wands,7.908255154023788
wane,7.215107973463843
wanes,7.908255154023788
wang,6.521960792903897
wangenhein,7.908255154023788
waning,6.991964422149633
wanker,7.502790045915623
wanking,7.908255154023788
wanna-be,6.809642865355678
wanna-see-how-fast-i-can-drives,7.908255154023788
wannabe,5.305565468579404
wannabe-zany,7.908255154023788
wannabes,6.203507061785363
want,2.4966091021687484
wanted,3.6741486494265287
wanting,4.9904844219395095
wanton,7.502790045915623
wants,2.6691571471357225
war,3.45390785777028
war-,7.908255154023788
war-crazy,7.908255154023788
war-era,7.908255154023788
war-torn,7.502790045915623
war_,7.908255154023788
warbling,7.502790045915623
warburton,7.502790045915623
warchus,7.908255154023788
ward,5.510359881225417
warda,7.908255154023788
warden,5.893352133481524
wardens,7.908255154023788
wardrobe,5.605670061029742
wardrobes,6.809642865355678
wards,7.908255154023788
warehouse,6.2988172415896875
wares,6.809642865355678
warfare,6.1164956847957335
warfield,7.908255154023788
wargames,6.991964422149633
warhead,7.502790045915623
warheads,7.502790045915623
warhol,7.502790045915623
warlock,7.215107973463843
warlord,7.215107973463843
warm,4.576050643848584
warm-and-fuzzy,7.502790045915623
warm-hearted,7.502790045915623
warm-heartedness,7.908255154023788
warm-n-fuzzy,7.908255154023788
warm-up,7.502790045915623
warmed,7.502790045915623
warmer,7.908255154023788
warmers,7.908255154023788
warmest,7.908255154023788
warming,7.908255154023788
warmly,7.908255154023788
warms,7.908255154023788
warmth,5.605670061029742
warmup,7.908255154023788
warn,6.036452977122197
warned,5.269197824408529
warner,4.937840688454087
warner-brothers-coyote-fall-off-the-cliff,7.908255154023788
warning,4.558351066749184
warnings,5.9623450049684745
warns,5.556879896860311
warp,6.991964422149633
warped,5.768188990527517
warrant,5.828813612343952
warranted,6.809642865355678
warrants,6.65549218552842
warren,5.305565468579404
warring,6.809642865355678
warrior,5.305565468579404
warriors,5.711030576687569
warrirors,7.908255154023788
wars,4.324736215567678
wars_,7.908255154023788
warship,7.502790045915623
wart,7.908255154023788
wartime,6.521960792903897
warton,7.908255154023788
warts-and-all,7.908255154023788
warwick,7.908255154023788
wary,6.2988172415896875
wash,6.1164956847957335
wash-outs,7.908255154023788
washed,6.1164956847957335
washed-out,7.908255154023788
washed-up,6.809642865355678
washer/dryer,7.908255154023788
washes,6.991964422149633
washing,7.502790045915623
washington,4.840202218890171
washington-supplied,7.908255154023788
washout,7.502790045915623
wasnt,7.908255154023788
wasn+t,7.502790045915623
wasp,7.502790045915623
wasps,7.502790045915623
waspy,7.502790045915623
waste,3.733867884128151
wasted,3.874014515871393
wasteful,7.215107973463843
wasteland,6.203507061785363
wastelands,7.908255154023788
waster,7.908255154023788
wastes,6.1164956847957335
wasting,5.9623450049684745
watanabe,7.215107973463843
watch,2.4529340386660867
watchabe,7.908255154023788
watchability,7.908255154023788
watchable,5.135666431784007
watchdog,7.908255154023788
watchdogs,7.908255154023788
watched,4.270668994297402
watcher,7.215107973463843
watchers,7.215107973463843
watches,5.135666431784007
watchful,7.215107973463843
watching,2.580378985234207
watchmen,7.908255154023788
water,3.7035625346328223
water-breathing,7.908255154023788
water-tight,7.908255154023788
waterbeds,7.908255154023788
waterboy,7.502790045915623
watercolors,7.908255154023788
watered,7.215107973463843
watered-,7.908255154023788
watered-down,6.991964422149633
waterfall,6.65549218552842
waterfront,7.502790045915623
watergate,7.215107973463843
watering,7.502790045915623
waterlogged,7.502790045915623
watermelons,7.908255154023788
waters,5.305565468579404
watershed,7.908255154023788
waterway,7.908255154023788
waterworks,7.908255154023788
waterworld,6.203507061785363
watery,6.65549218552842
watkin,7.908255154023788
watson,5.510359881225417
wattage,7.908255154023788
watto,7.908255154023788
watts,7.502790045915623
waturu,7.908255154023788
wave,5.0178833961276235
waved,7.908255154023788
waver,7.908255154023788
wavering,7.215107973463843
wavers,7.908255154023788
waves,5.135666431784007
waving,6.65549218552842
wax,6.991964422149633
waxen,7.908255154023788
waxes,7.502790045915623
waxing,7.215107973463843
waxman,7.908255154023788
way,1.6846873142301244
way-back,7.908255154023788
way-too-convenient,7.908255154023788
way-too-glossy,7.908255154023788
wayans,6.65549218552842
waylaid,7.908255154023788
wayland,7.502790045915623
waylon,7.908255154023788
wayne,4.7095820364731065
wayne/batman,7.908255154023788
waynes,7.908255154023788
ways,3.47150361966066
ways-i,7.908255154023788
wayside,7.215107973463843
waystation,7.908255154023788
wayward,7.502790045915623
wayyyy,7.908255154023788
wazoo,7.908255154023788
wazzoo,7.908255154023788
wb,6.65549218552842
wbn,7.908255154023788
wc,7.908255154023788
wcw,6.65549218552842
wd-40,7.502790045915623
well,7.908255154023788
we+re,7.908255154023788
we+ve,7.908255154023788
we-lei,7.908255154023788
we=92ve,7.908255154023788
weak,4.090542828066884
weak-hearted,7.908255154023788
weak-willed,7.502790045915623
weaken,7.502790045915623
weakened,7.908255154023788
weakening,7.908255154023788
weakens,7.908255154023788
weaker,6.521960792903897
weakest,5.828813612343952
